,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,duration
3939,-3,-3,-3,-3,4,4,4,4,4,4,4,4,6,6,6,6,-4,-4,-4,-4,7,7,7,7,4,4,4,4,-4,-4,-4,-4,-10,-10,-10,-10,-7,-7,-7,-7,-6,-6,-6,-6,-2,-2,-2,-2,-11,-11,-11,-11,-4,-4,-4,-4,-7,-7,-7,-7,-10,-10,-10,-10,1,1,1,1,8,8,8,8,7,7,7,7,-4,-4,-4,-4,-15,-15,-15,-15,-9,-9,-9,-9,-2,-2,-2,-2,-11,-11,-11,-11,-10,-10,-10,-10,25
3940,-1,-1,-1,-1,0,0,0,0,4,4,4,4,7,7,7,7,4,4,4,4,3,3,3,3,9,9,9,9,3,3,3,3,0,0,0,0,-2,-2,-2,-2,9,9,9,9,20,20,20,20,29,29,29,29,25,25,25,25,29,29,29,29,40,40,40,40,35,35,35,35,29,29,29,29,33,33,33,33,22,22,22,22,14,14,14,14,23,23,23,23,33,33,33,33,33,33,33,33,21,21,21,21,25
3941,2,2,2,2,-10,-10,-10,-10,-15,-15,-15,-15,-26,-26,-26,-26,-22,-22,-22,-22,-31,-31,-31,-31,-42,-42,-42,-42,-38,-38,-38,-38,-50,-50,-50,-50,-59,-59,-59,-59,-52,-52,-52,-52,-58,-58,-58,-58,-48,-48,-48,-48,-52,-52,-52,-52,-58,-58,-58,-58,-62,-62,-62,-62,-64,-64,-64,-64,-73,-73,-73,-73,-80,-80,-80,-80,-73,-73,-73,-73,-73,-73,-73,-73,-80,-80,-80,-80,-72,-72,-72,-72,-60,-60,-60,-60,-68,-68,-68,-68,25
3942,-3,-3,-3,-3,-11,-11,-11,-11,-6,-6,-6,-6,-15,-15,-15,-15,-5,-5,-5,-5,-9,-9,-9,-9,0,0,0,0,-9,-9,-9,-9,-20,-20,-20,-20,-18,-18,-18,-18,-30,-30,-30,-30,-40,-40,-40,-40,-47,-47,-47,-47,-36,-36,-36,-36,-25,-25,-25,-25,-19,-19,-19,-19,-17,-17,-17,-17,-10,-10,-10,-10,-21,-21,-21,-21,-32,-32,-32,-32,-34,-34,-34,-34,-41,-41,-41,-41,-29,-29,-29,-29,-17,-17,-17,-17,-18,-18,-18,-18,25
3943,2,2,2,2,10,10,10,10,1,1,1,1,13,13,13,13,18,18,18,18,22,22,22,22,15,15,15,15,14,14,14,14,19,19,19,19,29,29,29,29,35,35,35,35,36,36,36,36,35,35,35,35,29,29,29,29,33,33,33,33,27,27,27,27,20,20,20,20,16,16,16,16,18,18,18,18,28,28,28,28,23,23,23,23,33,33,33,33,37,37,37,37,41,41,41,41,34,34,34,34,25
3944,4,4,4,4,-2,-2,-2,-2,-5,-5,-5,-5,2,2,2,2,-2,-2,-2,-2,6,6,6,6,10,10,10,10,0,0,0,0,2,2,2,2,6,6,6,6,-2,-2,-2,-2,-14,-14,-14,-14,-10,-10,-10,-10,-19,-19,-19,-19,-23,-23,-23,-23,-19,-19,-19,-19,-9,-9,-9,-9,3,3,3,3,7,7,7,7,-1,-1,-1,-1,-12,-12,-12,-12,-1,-1,-1,-1,-2,-2,-2,-2,-13,-13,-13,-13,-8,-8,-8,-8,25
3945,-10,-10,-10,-10,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-10,-10,-10,-10,-14,-14,-14,-14,-17,-17,-17,-17,-25,-25,-25,-25,-21,-21,-21,-21,-27,-27,-27,-27,-32,-32,-32,-32,-34,-34,-34,-34,-39,-39,-39,-39,-49,-49,-49,-49,-49,-49,-49,-49,-39,-39,-39,-39,-28,-28,-28,-28,-24,-24,-24,-24,-15,-15,-15,-15,-19,-19,-19,-19,-12,-12,-12,-12,-21,-21,-21,-21,-33,-33,-33,-33,-36,-36,-36,-36,-31,-31,-31,-31,25
3946,8,8,8,8,0,0,0,0,5,5,5,5,13,13,13,13,19,19,19,19,23,23,23,23,18,18,18,18,29,29,29,29,27,27,27,27,15,15,15,15,25,25,25,25,17,17,17,17,19,19,19,19,25,25,25,25,35,35,35,35,42,42,42,42,30,30,30,30,20,20,20,20,19,19,19,19,22,22,22,22,18,18,18,18,9,9,9,9,5,5,5,5,-5,-5,-5,-5,-9,-9,-9,-9,25
3947,3,3,3,3,8,8,8,8,9,9,9,9,2,2,2,2,-7,-7,-7,-7,3,3,3,3,15,15,15,15,6,6,6,6,16,16,16,16,21,21,21,21,33,33,33,33,22,22,22,22,22,22,22,22,23,23,23,23,30,30,30,30,33,33,33,33,45,45,45,45,34,34,34,34,36,36,36,36,48,48,48,48,57,57,57,57,67,67,67,67,60,60,60,60,58,58,58,58,65,65,65,65,25
3948,-11,-11,-11,-11,-7,-7,-7,-7,2,2,2,2,14,14,14,14,5,5,5,5,-1,-1,-1,-1,10,10,10,10,12,12,12,12,8,8,8,8,6,6,6,6,0,0,0,0,-6,-6,-6,-6,-16,-16,-16,-16,-8,-8,-8,-8,-19,-19,-19,-19,-15,-15,-15,-15,-19,-19,-19,-19,-15,-15,-15,-15,-5,-5,-5,-5,-3,-3,-3,-3,5,5,5,5,9,9,9,9,18,18,18,18,25,25,25,25,35,35,35,35,25
3949,-11,-11,-11,-11,-21,-21,-21,-21,-9,-9,-9,-9,1,1,1,1,-7,-7,-7,-7,-6,-6,-6,-6,-8,-8,-8,-8,2,2,2,2,-8,-8,-8,-8,-7,-7,-7,-7,1,1,1,1,-5,-5,-5,-5,-13,-13,-13,-13,-2,-2,-2,-2,-11,-11,-11,-11,-7,-7,-7,-7,1,1,1,1,8,8,8,8,20,20,20,20,8,8,8,8,17,17,17,17,12,12,12,12,16,16,16,16,17,17,17,17,12,12,12,12,25
3950,-8,-8,-8,-8,-9,-9,-9,-9,-19,-19,-19,-19,-29,-29,-29,-29,-18,-18,-18,-18,-8,-8,-8,-8,-12,-12,-12,-12,-1,-1,-1,-1,4,4,4,4,-2,-2,-2,-2,0,0,0,0,-3,-3,-3,-3,-12,-12,-12,-12,-14,-14,-14,-14,-22,-22,-22,-22,-20,-20,-20,-20,-22,-22,-22,-22,-27,-27,-27,-27,-34,-34,-34,-34,-32,-32,-32,-32,-44,-44,-44,-44,-41,-41,-41,-41,-38,-38,-38,-38,-32,-32,-32,-32,-25,-25,-25,-25,25
3951,4,4,4,4,1,1,1,1,-10,-10,-10,-10,-16,-16,-16,-16,-14,-14,-14,-14,-10,-10,-10,-10,-16,-16,-16,-16,-20,-20,-20,-20,-13,-13,-13,-13,-2,-2,-2,-2,-4,-4,-4,-4,-8,-8,-8,-8,-20,-20,-20,-20,-28,-28,-28,-28,-28,-28,-28,-28,-20,-20,-20,-20,-8,-8,-8,-8,-16,-16,-16,-16,-8,-8,-8,-8,-11,-11,-11,-11,-8,-8,-8,-8,-11,-11,-11,-11,-16,-16,-16,-16,-25,-25,-25,-25,-34,-34,-34,-34,25
3952,-4,-4,-4,-4,-8,-8,-8,-8,-18,-18,-18,-18,-28,-28,-28,-28,-29,-29,-29,-29,-30,-30,-30,-30,-27,-27,-27,-27,-35,-35,-35,-35,-34,-34,-34,-34,-22,-22,-22,-22,-24,-24,-24,-24,-26,-26,-26,-26,-32,-32,-32,-32,-44,-44,-44,-44,-53,-53,-53,-53,-55,-55,-55,-55,-67,-67,-67,-67,-58,-58,-58,-58,-70,-70,-70,-70,-66,-66,-66,-66,-67,-67,-67,-67,-59,-59,-59,-59,-58,-58,-58,-58,-69,-69,-69,-69,-81,-81,-81,-81,25
3953,2,2,2,2,12,12,12,12,9,9,9,9,1,1,1,1,-5,-5,-5,-5,1,1,1,1,-7,-7,-7,-7,-19,-19,-19,-19,-19,-19,-19,-19,-7,-7,-7,-7,5,5,5,5,5,5,5,5,3,3,3,3,11,11,11,11,20,20,20,20,32,32,32,32,44,44,44,44,45,45,45,45,33,33,33,33,35,35,35,35,28,28,28,28,19,19,19,19,10,10,10,10,12,12,12,12,4,4,4,4,25
3954,6,6,6,6,1,1,1,1,-10,-10,-10,-10,-19,-19,-19,-19,-20,-20,-20,-20,-28,-28,-28,-28,-31,-31,-31,-31,-24,-24,-24,-24,-21,-21,-21,-21,-24,-24,-24,-24,-30,-30,-30,-30,-40,-40,-40,-40,-32,-32,-32,-32,-25,-25,-25,-25,-37,-37,-37,-37,-33,-33,-33,-33,-38,-38,-38,-38,-39,-39,-39,-39,-49,-49,-49,-49,-56,-56,-56,-56,-55,-55,-55,-55,-46,-46,-46,-46,-51,-51,-51,-51,-61,-61,-61,-61,-54,-54,-54,-54,25
3955,-9,-9,-9,-9,-11,-11,-11,-11,-10,-10,-10,-10,-6,-6,-6,-6,2,2,2,2,-7,-7,-7,-7,-6,-6,-6,-6,1,1,1,1,11,11,11,11,13,13,13,13,15,15,15,15,3,3,3,3,14,14,14,14,18,18,18,18,12,12,12,12,2,2,2,2,-8,-8,-8,-8,-20,-20,-20,-20,-23,-23,-23,-23,-14,-14,-14,-14,-12,-12,-12,-12,-13,-13,-13,-13,-7,-7,-7,-7,2,2,2,2,10,10,10,10,25
3956,4,4,4,4,1,1,1,1,11,11,11,11,21,21,21,21,19,19,19,19,17,17,17,17,6,6,6,6,10,10,10,10,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,5,5,5,5,3,3,3,3,15,15,15,15,15,15,15,15,13,13,13,13,13,13,13,13,5,5,5,5,-4,-4,-4,-4,-11,-11,-11,-11,-18,-18,-18,-18,-18,-18,-18,-18,-23,-23,-23,-23,-34,-34,-34,-34,25
3957,-1,-1,-1,-1,-4,-4,-4,-4,-11,-11,-11,-11,-3,-3,-3,-3,1,1,1,1,3,3,3,3,10,10,10,10,9,9,9,9,14,14,14,14,26,26,26,26,34,34,34,34,29,29,29,29,35,35,35,35,29,29,29,29,34,34,34,34,45,45,45,45,53,53,53,53,48,48,48,48,36,36,36,36,25,25,25,25,27,27,27,27,32,32,32,32,30,30,30,30,29,29,29,29,28,28,28,28,25
3958,-8,-8,-8,-8,-17,-17,-17,-17,-11,-11,-11,-11,-9,-9,-9,-9,-2,-2,-2,-2,2,2,2,2,-8,-8,-8,-8,-1,-1,-1,-1,4,4,4,4,-7,-7,-7,-7,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-7,-7,-7,-7,1,1,1,1,13,13,13,13,5,5,5,5,3,3,3,3,2,2,2,2,11,11,11,11,19,19,19,19,17,17,17,17,8,8,8,8,14,14,14,14,23,23,23,23,25
3959,8,8,8,8,12,12,12,12,17,17,17,17,20,20,20,20,29,29,29,29,39,39,39,39,42,42,42,42,33,33,33,33,25,25,25,25,22,22,22,22,34,34,34,34,38,38,38,38,36,36,36,36,27,27,27,27,30,30,30,30,25,25,25,25,28,28,28,28,19,19,19,19,14,14,14,14,18,18,18,18,10,10,10,10,8,8,8,8,3,3,3,3,-9,-9,-9,-9,-13,-13,-13,-13,25
3960,9,9,9,9,21,21,21,21,20,20,20,20,9,9,9,9,18,18,18,18,26,26,26,26,37,37,37,37,33,33,33,33,34,34,34,34,29,29,29,29,40,40,40,40,36,36,36,36,47,47,47,47,55,55,55,55,63,63,63,63,63,63,63,63,69,69,69,69,68,68,68,68,71,71,71,71,65,65,65,65,59,59,59,59,48,48,48,48,38,38,38,38,46,46,46,46,47,47,47,47,25
3961,-4,-4,-4,-4,3,3,3,3,6,6,6,6,17,17,17,17,20,20,20,20,12,12,12,12,22,22,22,22,34,34,34,34,45,45,45,45,34,34,34,34,34,34,34,34,38,38,38,38,27,27,27,27,22,22,22,22,16,16,16,16,22,22,22,22,28,28,28,28,36,36,36,36,40,40,40,40,49,49,49,49,45,45,45,45,50,50,50,50,48,48,48,48,46,46,46,46,50,50,50,50,25
3962,7,7,7,7,0,0,0,0,-2,-2,-2,-2,9,9,9,9,5,5,5,5,-5,-5,-5,-5,-7,-7,-7,-7,-8,-8,-8,-8,-19,-19,-19,-19,-23,-23,-23,-23,-24,-24,-24,-24,-23,-23,-23,-23,-34,-34,-34,-34,-43,-43,-43,-43,-31,-31,-31,-31,-35,-35,-35,-35,-32,-32,-32,-32,-41,-41,-41,-41,-29,-29,-29,-29,-29,-29,-29,-29,-27,-27,-27,-27,-27,-27,-27,-27,-17,-17,-17,-17,-29,-29,-29,-29,-34,-34,-34,-34,25
3963,-6,-6,-6,-6,-16,-16,-16,-16,-8,-8,-8,-8,-7,-7,-7,-7,-9,-9,-9,-9,-21,-21,-21,-21,-18,-18,-18,-18,-8,-8,-8,-8,-12,-12,-12,-12,-12,-12,-12,-12,-9,-9,-9,-9,-11,-11,-11,-11,-2,-2,-2,-2,7,7,7,7,12,12,12,12,1,1,1,1,-8,-8,-8,-8,-17,-17,-17,-17,-15,-15,-15,-15,-19,-19,-19,-19,-31,-31,-31,-31,-39,-39,-39,-39,-43,-43,-43,-43,-40,-40,-40,-40,-28,-28,-28,-28,25
3964,-3,-3,-3,-3,6,6,6,6,16,16,16,16,12,12,12,12,6,6,6,6,-3,-3,-3,-3,-14,-14,-14,-14,-5,-5,-5,-5,-1,-1,-1,-1,6,6,6,6,0,0,0,0,-12,-12,-12,-12,-1,-1,-1,-1,-2,-2,-2,-2,-14,-14,-14,-14,-4,-4,-4,-4,-2,-2,-2,-2,-6,-6,-6,-6,-11,-11,-11,-11,-10,-10,-10,-10,-20,-20,-20,-20,-12,-12,-12,-12,-18,-18,-18,-18,-26,-26,-26,-26,-18,-18,-18,-18,25
3965,-1,-1,-1,-1,-1,-1,-1,-1,-6,-6,-6,-6,-11,-11,-11,-11,-6,-6,-6,-6,-6,-6,-6,-6,-17,-17,-17,-17,-11,-11,-11,-11,-7,-7,-7,-7,-11,-11,-11,-11,-5,-5,-5,-5,-5,-5,-5,-5,0,0,0,0,2,2,2,2,-10,-10,-10,-10,-20,-20,-20,-20,-12,-12,-12,-12,-18,-18,-18,-18,-24,-24,-24,-24,-22,-22,-22,-22,-28,-28,-28,-28,-21,-21,-21,-21,-32,-32,-32,-32,-27,-27,-27,-27,-22,-22,-22,-22,25
3966,6,6,6,6,11,11,11,11,7,7,7,7,13,13,13,13,4,4,4,4,8,8,8,8,0,0,0,0,-3,-3,-3,-3,1,1,1,1,-4,-4,-4,-4,7,7,7,7,11,11,11,11,19,19,19,19,7,7,7,7,10,10,10,10,-2,-2,-2,-2,-8,-8,-8,-8,-14,-14,-14,-14,-14,-14,-14,-14,-19,-19,-19,-19,-21,-21,-21,-21,-24,-24,-24,-24,-25,-25,-25,-25,-32,-32,-32,-32,-21,-21,-21,-21,25
3967,7,7,7,7,19,19,19,19,9,9,9,9,-2,-2,-2,-2,9,9,9,9,0,0,0,0,3,3,3,3,-1,-1,-1,-1,-6,-6,-6,-6,-8,-8,-8,-8,-10,-10,-10,-10,-8,-8,-8,-8,-18,-18,-18,-18,-17,-17,-17,-17,-17,-17,-17,-17,-8,-8,-8,-8,2,2,2,2,-1,-1,-1,-1,1,1,1,1,-11,-11,-11,-11,-13,-13,-13,-13,-18,-18,-18,-18,-23,-23,-23,-23,-13,-13,-13,-13,-2,-2,-2,-2,25
3968,4,4,4,4,13,13,13,13,10,10,10,10,7,7,7,7,18,18,18,18,18,18,18,18,26,26,26,26,35,35,35,35,44,44,44,44,44,44,44,44,36,36,36,36,35,35,35,35,34,34,34,34,46,46,46,46,39,39,39,39,31,31,31,31,35,35,35,35,26,26,26,26,28,28,28,28,20,20,20,20,17,17,17,17,12,12,12,12,21,21,21,21,22,22,22,22,26,26,26,26,25
3969,1,1,1,1,12,12,12,12,15,15,15,15,19,19,19,19,15,15,15,15,24,24,24,24,24,24,24,24,12,12,12,12,21,21,21,21,31,31,31,31,25,25,25,25,28,28,28,28,40,40,40,40,44,44,44,44,44,44,44,44,54,54,54,54,47,47,47,47,48,48,48,48,57,57,57,57,58,58,58,58,60,60,60,60,50,50,50,50,41,41,41,41,41,41,41,41,50,50,50,50,25
3970,-4,-4,-4,-4,-11,-11,-11,-11,-15,-15,-15,-15,-25,-25,-25,-25,-32,-32,-32,-32,-42,-42,-42,-42,-54,-54,-54,-54,-46,-46,-46,-46,-40,-40,-40,-40,-37,-37,-37,-37,-40,-40,-40,-40,-44,-44,-44,-44,-52,-52,-52,-52,-62,-62,-62,-62,-53,-53,-53,-53,-62,-62,-62,-62,-54,-54,-54,-54,-50,-50,-50,-50,-58,-58,-58,-58,-57,-57,-57,-57,-53,-53,-53,-53,-46,-46,-46,-46,-45,-45,-45,-45,-48,-48,-48,-48,-47,-47,-47,-47,25
3971,-11,-11,-11,-11,-5,-5,-5,-5,-14,-14,-14,-14,-18,-18,-18,-18,-23,-23,-23,-23,-20,-20,-20,-20,-20,-20,-20,-20,-22,-22,-22,-22,-22,-22,-22,-22,-18,-18,-18,-18,-29,-29,-29,-29,-18,-18,-18,-18,-19,-19,-19,-19,-31,-31,-31,-31,-19,-19,-19,-19,-14,-14,-14,-14,-14,-14,-14,-14,-18,-18,-18,-18,-11,-11,-11,-11,-20,-20,-20,-20,-27,-27,-27,-27,-33,-33,-33,-33,-44,-44,-44,-44,-53,-53,-53,-53,-41,-41,-41,-41,25
3972,10,10,10,10,11,11,11,11,19,19,19,19,17,17,17,17,12,12,12,12,9,9,9,9,3,3,3,3,14,14,14,14,7,7,7,7,16,16,16,16,16,16,16,16,4,4,4,4,11,11,11,11,19,19,19,19,26,26,26,26,25,25,25,25,32,32,32,32,40,40,40,40,48,48,48,48,58,58,58,58,55,55,55,55,50,50,50,50,44,44,44,44,44,44,44,44,36,36,36,36,25
3973,-10,-10,-10,-10,1,1,1,1,11,11,11,11,6,6,6,6,9,9,9,9,14,14,14,14,23,23,23,23,25,25,25,25,33,33,33,33,33,33,33,33,33,33,33,33,25,25,25,25,33,33,33,33,44,44,44,44,34,34,34,34,37,37,37,37,30,30,30,30,30,30,30,30,29,29,29,29,19,19,19,19,8,8,8,8,15,15,15,15,13,13,13,13,18,18,18,18,15,15,15,15,25
3974,-7,-7,-7,-7,1,1,1,1,6,6,6,6,7,7,7,7,13,13,13,13,6,6,6,6,-4,-4,-4,-4,-3,-3,-3,-3,-2,-2,-2,-2,-5,-5,-5,-5,5,5,5,5,3,3,3,3,0,0,0,0,-7,-7,-7,-7,-18,-18,-18,-18,-11,-11,-11,-11,-12,-12,-12,-12,-20,-20,-20,-20,-11,-11,-11,-11,-23,-23,-23,-23,-31,-31,-31,-31,-43,-43,-43,-43,-50,-50,-50,-50,-56,-56,-56,-56,-60,-60,-60,-60,25
3975,-9,-9,-9,-9,-8,-8,-8,-8,-5,-5,-5,-5,5,5,5,5,17,17,17,17,28,28,28,28,19,19,19,19,22,22,22,22,32,32,32,32,41,41,41,41,31,31,31,31,37,37,37,37,29,29,29,29,18,18,18,18,24,24,24,24,35,35,35,35,25,25,25,25,34,34,34,34,38,38,38,38,33,33,33,33,24,24,24,24,20,20,20,20,16,16,16,16,7,7,7,7,11,11,11,11,25
3976,11,11,11,11,1,1,1,1,9,9,9,9,2,2,2,2,11,11,11,11,1,1,1,1,5,5,5,5,-5,-5,-5,-5,-14,-14,-14,-14,-14,-14,-14,-14,-26,-26,-26,-26,-37,-37,-37,-37,-25,-25,-25,-25,-13,-13,-13,-13,-14,-14,-14,-14,-18,-18,-18,-18,-17,-17,-17,-17,-14,-14,-14,-14,-18,-18,-18,-18,-11,-11,-11,-11,-13,-13,-13,-13,-17,-17,-17,-17,-21,-21,-21,-21,-21,-21,-21,-21,-14,-14,-14,-14,25
3977,-12,-12,-12,-12,-12,-12,-12,-12,-21,-21,-21,-21,-19,-19,-19,-19,-19,-19,-19,-19,-10,-10,-10,-10,-14,-14,-14,-14,-22,-22,-22,-22,-32,-32,-32,-32,-27,-27,-27,-27,-30,-30,-30,-30,-24,-24,-24,-24,-35,-35,-35,-35,-41,-41,-41,-41,-46,-46,-46,-46,-36,-36,-36,-36,-35,-35,-35,-35,-34,-34,-34,-34,-24,-24,-24,-24,-25,-25,-25,-25,-33,-33,-33,-33,-34,-34,-34,-34,-28,-28,-28,-28,-30,-30,-30,-30,-34,-34,-34,-34,25
3978,-5,-5,-5,-5,-12,-12,-12,-12,-2,-2,-2,-2,4,4,4,4,2,2,2,2,0,0,0,0,11,11,11,11,17,17,17,17,23,23,23,23,25,25,25,25,21,21,21,21,10,10,10,10,6,6,6,6,-1,-1,-1,-1,-6,-6,-6,-6,-14,-14,-14,-14,-14,-14,-14,-14,-9,-9,-9,-9,-16,-16,-16,-16,-11,-11,-11,-11,-3,-3,-3,-3,-9,-9,-9,-9,-18,-18,-18,-18,-14,-14,-14,-14,-17,-17,-17,-17,25
3979,11,11,11,11,1,1,1,1,-5,-5,-5,-5,1,1,1,1,13,13,13,13,16,16,16,16,4,4,4,4,8,8,8,8,0,0,0,0,-4,-4,-4,-4,0,0,0,0,-1,-1,-1,-1,8,8,8,8,12,12,12,12,24,24,24,24,33,33,33,33,25,25,25,25,13,13,13,13,24,24,24,24,25,25,25,25,23,23,23,23,12,12,12,12,3,3,3,3,9,9,9,9,14,14,14,14,25
3980,4,4,4,4,2,2,2,2,3,3,3,3,9,9,9,9,-3,-3,-3,-3,-12,-12,-12,-12,0,0,0,0,11,11,11,11,3,3,3,3,2,2,2,2,-7,-7,-7,-7,-7,-7,-7,-7,2,2,2,2,10,10,10,10,3,3,3,3,-8,-8,-8,-8,4,4,4,4,7,7,7,7,14,14,14,14,8,8,8,8,13,13,13,13,10,10,10,10,15,15,15,15,24,24,24,24,25,25,25,25,25
3981,-8,-8,-8,-8,-7,-7,-7,-7,-15,-15,-15,-15,-7,-7,-7,-7,-8,-8,-8,-8,-14,-14,-14,-14,-12,-12,-12,-12,-8,-8,-8,-8,-12,-12,-12,-12,-19,-19,-19,-19,-24,-24,-24,-24,-29,-29,-29,-29,-39,-39,-39,-39,-50,-50,-50,-50,-48,-48,-48,-48,-52,-52,-52,-52,-50,-50,-50,-50,-54,-54,-54,-54,-55,-55,-55,-55,-63,-63,-63,-63,-52,-52,-52,-52,-64,-64,-64,-64,-58,-58,-58,-58,-51,-51,-51,-51,-44,-44,-44,-44,25
3982,-3,-3,-3,-3,-4,-4,-4,-4,-5,-5,-5,-5,-17,-17,-17,-17,-14,-14,-14,-14,-14,-14,-14,-14,-2,-2,-2,-2,7,7,7,7,-5,-5,-5,-5,3,3,3,3,1,1,1,1,11,11,11,11,9,9,9,9,4,4,4,4,3,3,3,3,-1,-1,-1,-1,9,9,9,9,-3,-3,-3,-3,-14,-14,-14,-14,-19,-19,-19,-19,-10,-10,-10,-10,-7,-7,-7,-7,-18,-18,-18,-18,-15,-15,-15,-15,-7,-7,-7,-7,25
3983,0,0,0,0,5,5,5,5,8,8,8,8,8,8,8,8,1,1,1,1,-4,-4,-4,-4,8,8,8,8,1,1,1,1,5,5,5,5,7,7,7,7,2,2,2,2,-2,-2,-2,-2,5,5,5,5,-5,-5,-5,-5,-16,-16,-16,-16,-25,-25,-25,-25,-32,-32,-32,-32,-31,-31,-31,-31,-34,-34,-34,-34,-44,-44,-44,-44,-37,-37,-37,-37,-30,-30,-30,-30,-39,-39,-39,-39,-35,-35,-35,-35,-34,-34,-34,-34,25
3984,10,10,10,10,3,3,3,3,15,15,15,15,23,23,23,23,26,26,26,26,27,27,27,27,24,24,24,24,18,18,18,18,9,9,9,9,4,4,4,4,5,5,5,5,-3,-3,-3,-3,-14,-14,-14,-14,-23,-23,-23,-23,-22,-22,-22,-22,-26,-26,-26,-26,-19,-19,-19,-19,-17,-17,-17,-17,-15,-15,-15,-15,-23,-23,-23,-23,-16,-16,-16,-16,-6,-6,-6,-6,-10,-10,-10,-10,-8,-8,-8,-8,-16,-16,-16,-16,25
3985,11,11,11,11,18,18,18,18,7,7,7,7,16,16,16,16,9,9,9,9,-2,-2,-2,-2,3,3,3,3,13,13,13,13,1,1,1,1,12,12,12,12,10,10,10,10,15,15,15,15,22,22,22,22,28,28,28,28,33,33,33,33,21,21,21,21,21,21,21,21,19,19,19,19,18,18,18,18,7,7,7,7,16,16,16,16,17,17,17,17,8,8,8,8,10,10,10,10,8,8,8,8,25
3986,4,4,4,4,5,5,5,5,15,15,15,15,14,14,14,14,20,20,20,20,9,9,9,9,-2,-2,-2,-2,-5,-5,-5,-5,-5,-5,-5,-5,-2,-2,-2,-2,-3,-3,-3,-3,7,7,7,7,2,2,2,2,-9,-9,-9,-9,-2,-2,-2,-2,-12,-12,-12,-12,-2,-2,-2,-2,5,5,5,5,-3,-3,-3,-3,-15,-15,-15,-15,-12,-12,-12,-12,-15,-15,-15,-15,-14,-14,-14,-14,-22,-22,-22,-22,-23,-23,-23,-23,25
3987,5,5,5,5,17,17,17,17,9,9,9,9,11,11,11,11,12,12,12,12,0,0,0,0,10,10,10,10,7,7,7,7,1,1,1,1,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,-19,-19,-19,-19,-17,-17,-17,-17,-25,-25,-25,-25,-33,-33,-33,-33,-25,-25,-25,-25,-14,-14,-14,-14,-4,-4,-4,-4,-7,-7,-7,-7,4,4,4,4,-8,-8,-8,-8,-9,-9,-9,-9,-5,-5,-5,-5,-5,-5,-5,-5,25
3988,-9,-9,-9,-9,-20,-20,-20,-20,-20,-20,-20,-20,-24,-24,-24,-24,-20,-20,-20,-20,-20,-20,-20,-20,-13,-13,-13,-13,-5,-5,-5,-5,-17,-17,-17,-17,-9,-9,-9,-9,-12,-12,-12,-12,-16,-16,-16,-16,-15,-15,-15,-15,-20,-20,-20,-20,-12,-12,-12,-12,-22,-22,-22,-22,-23,-23,-23,-23,-29,-29,-29,-29,-40,-40,-40,-40,-42,-42,-42,-42,-39,-39,-39,-39,-42,-42,-42,-42,-44,-44,-44,-44,-32,-32,-32,-32,-27,-27,-27,-27,25
3989,-5,-5,-5,-5,4,4,4,4,7,7,7,7,-4,-4,-4,-4,-14,-14,-14,-14,-3,-3,-3,-3,8,8,8,8,-3,-3,-3,-3,-9,-9,-9,-9,-19,-19,-19,-19,-21,-21,-21,-21,-17,-17,-17,-17,-7,-7,-7,-7,2,2,2,2,5,5,5,5,17,17,17,17,9,9,9,9,2,2,2,2,8,8,8,8,10,10,10,10,18,18,18,18,24,24,24,24,15,15,15,15,9,9,9,9,13,13,13,13,25
3990,1,1,1,1,-1,-1,-1,-1,8,8,8,8,5,5,5,5,1,1,1,1,0,0,0,0,1,1,1,1,-9,-9,-9,-9,-18,-18,-18,-18,-7,-7,-7,-7,-18,-18,-18,-18,-12,-12,-12,-12,-16,-16,-16,-16,-8,-8,-8,-8,-16,-16,-16,-16,-26,-26,-26,-26,-19,-19,-19,-19,-20,-20,-20,-20,-21,-21,-21,-21,-14,-14,-14,-14,-25,-25,-25,-25,-29,-29,-29,-29,-41,-41,-41,-41,-51,-51,-51,-51,-54,-54,-54,-54,25
3991,-4,-4,-4,-4,-8,-8,-8,-8,-9,-9,-9,-9,-15,-15,-15,-15,-3,-3,-3,-3,1,1,1,1,-8,-8,-8,-8,-7,-7,-7,-7,5,5,5,5,-4,-4,-4,-4,5,5,5,5,10,10,10,10,14,14,14,14,25,25,25,25,21,21,21,21,12,12,12,12,7,7,7,7,0,0,0,0,-8,-8,-8,-8,-14,-14,-14,-14,-11,-11,-11,-11,0,0,0,0,-2,-2,-2,-2,2,2,2,2,-5,-5,-5,-5,25
